W,702804,702903
W,702904,703003
W,118911,119010
W,119011,119110
W,119111,119210
W,119211,119310
W,119311,119410
W,119411,119510
W,119511,119610
W,119611,119710
W,119711,119810
W,119811,119910
R,42102,42201
R,42202,42301
R,42302,42401
R,42402,42501
R,42502,42601
R,42602,42701
R,42702,42801
R,42802,42901
R,42902,43001
R,43002,43101
W,197970,198069
W,198070,198169
W,198170,198269
W,198270,198369
W,198370,198469
W,198470,198569
W,198570,198669
W,198670,198769
W,198770,198869
W,198870,198969
R,982989,983088
R,983089,983188
R,983189,983288
R,983289,983388
R,983389,983488
R,983489,983588
R,983589,983688
R,983689,983788
R,983789,983888
R,983889,983988
W,679929,680028
W,680029,680128
W,680129,680228
W,680229,680328
W,680329,680428
W,680429,680528
W,680529,680628
W,680629,680728
W,680729,680828
W,680829,680928
W,322460,322559
W,322560,322659
W,322660,322759
W,322760,322859
W,322860,322959
W,322960,323059
W,323060,323159
W,323160,323259
W,323260,323359
W,323360,323459
R,201992,202091
R,202092,202191
R,202192,202291
R,202292,202391
R,202392,202491
R,202492,202591
R,202592,202691
R,202692,202791
R,202792,202891
R,202892,202991
W,899008,899107
W,899108,899207
W,899208,899307
W,899308,899407
W,899408,899507
W,899508,899607
W,899608,899707
W,899708,899807
W,899808,899907
W,899908,900007
W,148367,148466
W,148467,148566
W,148567,148666
W,148667,148766
W,148767,148866
W,148867,148966
W,148967,149066
W,149067,149166
W,149167,149266
W,149267,149366
W,582948,583047
W,583048,583147
W,583148,583247
W,583248,583347
W,583348,583447
W,583448,583547
W,583548,583647
W,583648,583747
W,583748,583847
W,583848,583947
R,84644,84743
R,84744,84843
R,84844,84943
R,84944,85043
R,85044,85143
R,85144,85243
R,85244,85343
R,85344,85443
R,85444,85543
R,85544,85643
W,15286,15385
W,15386,15485
W,15486,15585
W,15586,15685
W,15686,15785
W,15786,15885
W,15886,15985
W,15986,16085
W,16086,16185
W,16186,16285
W,148820,148919
W,148920,149019
W,149020,149119
W,149120,149219
W,149220,149319
W,149320,149419
W,149420,149519
W,149520,149619
W,149620,149719
W,149720,149819
W,505000,505099
W,505100,505199
W,505200,505299
W,505300,505399
W,505400,505499
W,505500,505599
W,505600,505699
W,505700,505799
W,505800,505899
W,505900,505999
W,678571,678670
W,678671,678770
W,678771,678870
W,678871,678970
W,678971,679070
W,679071,679170
W,679171,679270
W,679271,679370
W,679371,679470
W,679471,679570
R,746965,747064
R,747065,747164
R,747165,747264
R,747265,747364
R,747365,747464
R,747465,747564
R,747565,747664
R,747665,747764
R,747765,747864
R,747865,747964
W,598614,598713
W,598714,598813
W,598814,598913
W,598914,599013
W,599014,599113
W,599114,599213
W,599214,599313
W,599314,599413
W,599414,599513
W,599514,599613
W,388569,388668
W,388669,388768
W,388769,388868
W,388869,388968
W,388969,389068
W,389069,389168
W,389169,389268
W,389269,389368
W,389369,389468
W,389469,389568
R,241,340
R,341,440
R,441,540
R,541,640
R,641,740
R,741,840
R,841,940
R,941,1040
R,1041,1140
R,1141,1240
W,65621,65720
W,65721,65820
W,65821,65920
W,65921,66020
W,66021,66120
W,66121,66220
W,66221,66320
W,66321,66420
W,66421,66520
W,66521,66620
W,302805,302904
W,302905,303004
W,303005,303104
W,303105,303204
W,303205,303304
W,303305,303404
W,303405,303504
W,303505,303604
W,303605,303704
W,303705,303804
R,127321,127420
R,127421,127520
R,127521,127620
R,127621,127720
R,127721,127820
R,127821,127920
R,127921,128020
R,128021,128120
R,128121,128220
R,128221,128320
W,35934,36033
W,36034,36133
W,36134,36233
W,36234,36333
W,36334,36433
W,36434,36533
W,36534,36633
W,36634,36733
W,36734,36833
W,36834,36933
W,717189,717288
W,717289,717388
W,717389,717488
W,717489,717588
W,717589,717688
W,717689,717788
W,717789,717888
W,717889,717988
W,717989,718088
W,718089,718188
W,411140,411239
W,411240,411339
W,411340,411439
W,411440,411539
W,411540,411639
W,411640,411739
W,411740,411839
W,411840,411939
W,411940,412039
W,412040,412139
R,47033,47132
R,47133,47232
R,47233,47332
R,47333,47432
R,47433,47532
R,47533,47632
R,47633,47732
R,47733,47832
R,47833,47932
R,47933,48032
R,617400,617499
R,617500,617599
R,617600,617699
R,617700,617799
R,617800,617899
R,617900,617999
R,618000,618099
R,618100,618199
R,618200,618299
R,618300,618399
W,346668,346767
W,346768,346867
W,346868,346967
W,346968,347067
W,347068,347167
W,347168,347267
W,347268,347367
W,347368,347467
W,347468,347567
W,347568,347667
W,610120,610219
W,610220,610319
W,610320,610419
W,610420,610519
W,610520,610619
W,610620,610719
W,610720,610819
W,610820,610919
W,610920,611019
W,611020,611119
W,124324,124423
W,124424,124523
W,124524,124623
W,124624,124723
W,124724,124823
W,124824,124923
W,124924,125023
W,125024,125123
W,125124,125223
W,125224,125323
W,127109,127208
W,127209,127308
W,127309,127408
W,127409,127508
W,127509,127608
W,127609,127708
W,127709,127808
W,127809,127908
W,127909,128008
W,128009,128108
W,872534,872633
W,872634,872733
W,872734,872833
W,872834,872933
W,872934,873033
W,873034,873133
W,873134,873233
W,873234,873333
W,873334,873433
W,873434,873533
R,519007,519106
R,519107,519206
R,519207,519306
R,519307,519406
R,519407,519506
R,519507,519606
R,519607,519706
R,519707,519806
R,519807,519906
R,519907,520006
W,444580,444679
W,444680,444779
W,444780,444879
W,444880,444979
W,444980,445079
W,445080,445179
W,445180,445279
W,445280,445379
W,445380,445479
W,445480,445579
W,44641,44740
W,44741,44840
W,44841,44940
W,44941,45040
W,45041,45140
W,45141,45240
W,45241,45340
W,45341,45440
W,45441,45540
W,45541,45640
W,901071,901170
W,901171,901270
W,901271,901370
W,901371,901470
W,901471,901570
W,901571,901670
W,901671,901770
W,901771,901870
W,901871,901970
W,901971,902070
W,93477,93576
W,93577,93676
W,93677,93776
W,93777,93876
W,93877,93976
W,93977,94076
W,94077,94176
W,94177,94276
W,94277,94376
W,94377,94476
W,698502,698601
W,698602,698701
W,698702,698801
W,698802,698901
W,698902,699001
W,699002,699101
W,699102,699201
W,699202,699301
W,699302,699401
W,699402,699501
W,113445,113544
W,113545,113644
W,113645,113744
W,113745,113844
W,113845,113944
W,113945,114044
W,114045,114144
W,114145,114244
W,114245,114344
W,114345,114444
R,415641,415740
R,415741,415840
R,415841,415940
R,415941,416040
R,416041,416140
R,416141,416240
R,416241,416340
R,416341,416440
R,416441,416540
R,416541,416640
W,30701,30800
W,30801,30900
W,30901,31000
W,31001,31100
W,31101,31200
W,31201,31300
W,31301,31400
W,31401,31500
W,31501,31600
W,31601,31700
W,30135,30234
W,30235,30334
W,30335,30434
W,30435,30534
W,30535,30634
W,30635,30734
W,30735,30834
W,30835,30934
W,30935,31034
W,31035,31134
W,70330,70429
W,70430,70529
W,70530,70629
W,70630,70729
W,70730,70829
W,70830,70929
W,70930,71029
W,71030,71129
W,71130,71229
W,71230,71329
W,9965,10064
W,10065,10164
W,10165,10264
W,10265,10364
W,10365,10464
W,10465,10564
W,10565,10664
W,10665,10764
W,10765,10864
W,10865,10964
R,70518,70617
R,70618,70717
R,70718,70817
R,70818,70917
R,70918,71017
R,71018,71117
R,71118,71217
R,71218,71317
R,71318,71417
R,71418,71517
R,673759,673858
R,673859,673958
R,673959,674058
R,674059,674158
R,674159,674258
R,674259,674358
R,674359,674458
R,674459,674558
R,674559,674658
R,674659,674758
W,24650,24749
W,24750,24849
W,24850,24949
W,24950,25049
W,25050,25149
W,25150,25249
W,25250,25349
W,25350,25449
W,25450,25549
W,25550,25649
W,112391,112490
W,112491,112590
W,112591,112690
W,112691,112790
W,112791,112890
W,112891,112990
W,112991,113090
W,113091,113190
W,113191,113290
W,113291,113390
W,130158,130257
W,130258,130357
W,130358,130457
W,130458,130557
W,130558,130657
W,130658,130757
W,130758,130857
W,130858,130957
W,130958,131057
W,131058,131157
W,292632,292731
W,292732,292831
W,292832,292931
W,292932,293031
W,293032,293131
W,293132,293231
W,293232,293331
W,293332,293431
W,293432,293531
W,293532,293631
R,184046,184145
R,184146,184245
R,184246,184345
R,184346,184445
R,184446,184545
R,184546,184645
R,184646,184745
R,184746,184845
R,184846,184945
R,184946,185045
W,156403,156502
W,156503,156602
W,156603,156702
W,156703,156802
W,156803,156902
W,156903,157002
W,157003,157102
W,157103,157202
W,157203,157302
W,157303,157402
W,242839,242938
W,242939,243038
W,243039,243138
W,243139,243238
W,243239,243338
W,243339,243438
W,243439,243538
W,243539,243638
W,243639,243738
W,243739,243838
R,46256,46355
R,46356,46455
R,46456,46555
R,46556,46655
R,46656,46755
R,46756,46855
R,46856,46955
R,46956,47055
R,47056,47155
R,47156,47255
W,73212,73311
W,73312,73411
W,73412,73511
W,73512,73611
W,73612,73711
W,73712,73811
W,73812,73911
W,73912,74011
W,74012,74111
W,74112,74211
W,142284,142383
W,142384,142483
W,142484,142583
W,142584,142683
W,142684,142783
W,142784,142883
W,142884,142983
W,142984,143083
W,143084,143183
W,143184,143283
W,84556,84655
W,84656,84755
W,84756,84855
W,84856,84955
W,84956,85055
W,85056,85155
W,85156,85255
W,85256,85355
W,85356,85455
W,85456,85555
W,57858,57957
W,57958,58057
W,58058,58157
W,58158,58257
W,58258,58357
W,58358,58457
W,58458,58557
W,58558,58657
W,58658,58757
W,58758,58857
R,203991,204090
R,204091,204190
R,204191,204290
R,204291,204390
R,204391,204490
R,204491,204590
R,204591,204690
R,204691,204790
R,204791,204890
R,204891,204990
R,796517,796616
R,796617,796716
R,796717,796816
R,796817,796916
R,796917,797016
R,797017,797116
R,797117,797216
R,797217,797316
R,797317,797416
R,797417,797516
W,688200,688299
W,688300,688399
W,688400,688499
W,688500,688599
W,688600,688699
W,688700,688799
W,688800,688899
W,688900,688999
W,689000,689099
W,689100,689199
R,431717,431816
R,431817,431916
R,431917,432016
R,432017,432116
R,432117,432216
R,432217,432316
R,432317,432416
R,432417,432516
R,432517,432616
R,432617,432716
W,142568,142667
W,142668,142767
W,142768,142867
W,142868,142967
W,142968,143067
W,143068,143167
W,143168,143267
W,143268,143367
W,143368,143467
W,143468,143567
R,203640,203739
R,203740,203839
R,203840,203939
R,203940,204039
R,204040,204139
R,204140,204239
R,204240,204339
R,204340,204439
R,204440,204539
R,204540,204639
R,7777,7876
R,7877,7976
R,7977,8076
R,8077,8176
R,8177,8276
R,8277,8376
R,8377,8476
R,8477,8576
R,8577,8676
R,8677,8776
R,545208,545307
R,545308,545407
R,545408,545507
R,545508,545607
R,545608,545707
R,545708,545807
R,545808,545907
R,545908,546007
R,546008,546107
R,546108,546207
W,471435,471534
W,471535,471634
W,471635,471734
W,471735,471834
W,471835,471934
W,471935,472034
W,472035,472134
W,472135,472234
W,472235,472334
W,472335,472434
W,280089,280188
W,280189,280288
W,280289,280388
W,280389,280488
W,280489,280588
W,280589,280688
W,280689,280788
W,280789,280888
W,280889,280988
W,280989,281088
R,40548,40647
R,40648,40747
R,40748,40847
R,40848,40947
R,40948,41047
R,41048,41147
R,41148,41247
R,41248,41347
R,41348,41447
R,41448,41547
R,396235,396334
R,396335,396434
R,396435,396534
R,396535,396634
R,396635,396734
R,396735,396834
R,396835,396934
R,396935,397034
R,397035,397134
R,397135,397234
W,283397,283496
W,283497,283596
W,283597,283696
W,283697,283796
W,283797,283896
W,283897,283996
W,283997,284096
W,284097,284196
W,284197,284296
W,284297,284396
R,35451,35550
R,35551,35650
R,35651,35750
R,35751,35850
R,35851,35950
R,35951,36050
R,36051,36150
R,36151,36250
R,36251,36350
R,36351,36450
W,249047,249146
W,249147,249246
W,249247,249346
W,249347,249446
W,249447,249546
W,249547,249646
W,249647,249746
W,249747,249846
W,249847,249946
W,249947,250046
W,289692,289791
W,289792,289891
W,289892,289991
W,289992,290091
W,290092,290191
W,290192,290291
W,290292,290391
W,290392,290491
W,290492,290591
W,290592,290691
W,531376,531475
W,531476,531575
W,531576,531675
W,531676,531775
W,531776,531875
W,531876,531975
W,531976,532075
W,532076,532175
W,532176,532275
W,532276,532375
W,403413,403512
W,403513,403612
W,403613,403712
W,403713,403812
W,403813,403912
W,403913,404012
W,404013,404112
W,404113,404212
W,404213,404312
W,404313,404412
R,371804,371903
R,371904,372003
R,372004,372103
R,372104,372203
R,372204,372303
R,372304,372403
R,372404,372503
R,372504,372603
R,372604,372703
R,372704,372803
R,381428,381527
R,381528,381627
R,381628,381727
R,381728,381827
R,381828,381927
R,381928,382027
R,382028,382127
R,382128,382227
R,382228,382327
R,382328,382427
W,354058,354157
W,354158,354257
W,354258,354357
W,354358,354457
W,354458,354557
W,354558,354657
W,354658,354757
W,354758,354857
W,354858,354957
W,354958,355057
W,318240,318339
W,318340,318439
W,318440,318539
W,318540,318639
W,318640,318739
W,318740,318839
W,318840,318939
W,318940,319039
W,319040,319139
W,319140,319239
R,300185,300284
R,300285,300384
R,300385,300484
R,300485,300584
R,300585,300684
R,300685,300784
R,300785,300884
R,300885,300984
R,300985,301084
R,301085,301184
W,25547,25646
W,25647,25746
W,25747,25846
W,25847,25946
W,25947,26046
W,26047,26146
W,26147,26246
W,26247,26346
W,26347,26446
W,26447,26546
W,66457,66556
W,66557,66656
W,66657,66756
W,66757,66856
W,66857,66956
W,66957,67056
W,67057,67156
W,67157,67256
W,67257,67356
W,67357,67456
R,669007,669106
R,669107,669206
R,669207,669306
R,669307,669406
R,669407,669506
R,669507,669606
R,669607,669706
R,669707,669806
R,669807,669906
R,669907,670006
W,620877,620976
W,620977,621076
W,621077,621176
W,621177,621276
W,621277,621376
W,621377,621476
W,621477,621576
W,621577,621676
W,621677,621776
W,621777,621876
W,226687,226786
W,226787,226886
W,226887,226986
W,226987,227086
W,227087,227186
W,227187,227286
W,227287,227386
W,227387,227486
W,227487,227586
W,227587,227686
W,105461,105560
W,105561,105660
W,105661,105760
W,105761,105860
W,105861,105960
W,105961,106060
W,106061,106160
W,106161,106260
W,106261,106360
W,106361,106460
W,421710,421809
W,421810,421909
W,421910,422009
W,422010,422109
W,422110,422209
W,422210,422309
W,422310,422409
W,422410,422509
W,422510,422609
W,422610,422709
R,524162,524261
R,524262,524361
R,524362,524461
R,524462,524561
R,524562,524661
R,524662,524761
R,524762,524861
R,524862,524961
R,524962,525061
R,525062,525161
W,444124,444223
W,444224,444323
W,444324,444423
W,444424,444523
W,444524,444623
W,444624,444723
W,444724,444823
W,444824,444923
W,444924,445023
W,445024,445123
R,220160,220259
R,220260,220359
R,220360,220459
R,220460,220559
R,220560,220659
R,220660,220759
R,220760,220859
R,220860,220959
R,220960,221059
R,221060,221159
W,49794,49893
W,49894,49993
W,49994,50093
W,50094,50193
W,50194,50293
W,50294,50393
W,50394,50493
W,50494,50593
W,50594,50693
W,50694,50793
R,84657,84756
R,84757,84856
R,84857,84956
R,84957,85056
R,85057,85156
R,85157,85256
R,85257,85356
R,85357,85456
R,85457,85556
R,85557,85656
W,173374,173473
