W,148820,148885
W,505000,505090
W,573872,573940
W,757846,757945
W,905780,905801
W,598614,598696
W,791040,791079
W,851316,851396
W,241,260
W,254460,254467
W,942947,942977
W,810037,810044
W,127321,127350
W,55527,55531
W,491831,491917
W,673544,673559
W,411140,411201
R,47033,47080
W,32466,32528
W,105293,105348
W,383414,383491
W,881276,881337
R,632313,632347
W,682529,682591
W,127109,127200
W,916887,916974
W,810251,810303
W,189128,189206
W,756616,756662
W,75340,75345
W,486165,486255
R,666511,666568
W,93477,93559
W,779395,779465
W,305312,305324
W,566013,566105
W,415641,415651
W,734279,734283
W,686418,686421
R,962242,962314
R,70330,70366
W,347878,347879
W,819006,819013
W,207978,207999
R,938262,938275
W,369130,369133
R,859175,859194
R,344450,344545
W,966519,966555
W,292632,292725
W,635916,635935
R,102581,102639
W,897675,897769
W,315892,315917
R,291060,291102
R,132234,132237
W,73212,73254
W,740879,740894
W,636966,636975
R,369256,369350
W,408626,408668
R,320671,320692
W,470888,470983
W,276970,277026
W,795657,795702
R,767640,767683
R,453447,453540
W,462435,462499
W,203640,203641
R,618735,618736
W,768634,768697
W,156221,156291
R,678179,678255
W,761995,762023
R,120832,120920
W,256576,256629
R,396235,396246
W,283397,283472
W,595410,595414
W,305604,305638
R,249047,249139
W,414830,414859
W,573982,574045
W,410805,410868
R,778550,778629
R,371804,371867
W,697032,697070
W,139533,139600
W,472666,472708
W,694695,694727
W,60223,60253
R,52406,52468
R,471529,471617
W,526828,526835
W,686296,686370
W,6424,6429
W,999685,999772
W,727100,727123
W,287924,287935
W,330196,330213
W,897201,897245
R,708828,708880
W,910392,910436
W,388875,388955
W,220160,220180
W,586530,586535
R,234030,234039
R,56991,57055
W,610780,610841
W,512119,512148
W,353071,353117
W,516124,516219
W,929759,929852
R,490202,490272
R,265872,265877
R,3875,3940
W,786679,786747
W,396515,396607
W,339504,339515
W,794790,794822
R,325144,325147
W,368704,368725
W,187785,187805
W,735602,735633
W,254639,254674
R,44503,44596
R,460931,461003
W,809002,809099
R,118124,118133
W,765441,765482
W,440640,440648
R,754828,754911
R,180390,180439
W,871092,871185
R,434844,434900
R,541076,541096
W,441784,441844
R,260988,261011
W,783493,783503
W,248774,248803
W,659621,659695
W,859095,859108
W,118245,118318
W,674882,674952
R,221558,221641
R,518153,518220
R,628512,628541
W,809749,809804
R,585431,585434
W,395581,395678
W,76457,76533
W,774802,774859
W,213458,213531
W,759966,760001
R,628989,629079
W,833933,833986
R,455603,455605
W,652763,652829
W,953325,953373
W,847780,847806
W,703419,703501
R,384092,384098
W,726460,726556
W,441195,441267
R,260107,260174
W,356358,356412
W,151217,151220
R,24565,24570
R,653877,653884
W,972093,972135
W,216525,216569
W,176936,176969
W,747309,747347
W,263741,263794
R,686646,686692
W,921507,921548
W,3111,3125
R,513935,514008
W,330051,330135
W,246795,246798
W,168844,168922
W,168315,168323
W,597878,597940
R,150071,150131
R,805894,805967
R,932423,932427
R,292735,292750
W,355810,355883
W,269840,269889
W,310764,310854
W,977327,977404
W,262447,262515
W,721387,721427
R,20684,20758
W,680725,680783
R,289778,289846
W,529272,529306
W,971866,971887
W,329443,329539
W,586146,586218
W,353356,353447
R,330659,330733
W,816359,816415
W,363193,363255
W,782785,782845
R,1013,1027
W,125848,125941
W,480413,480507
R,778617,778691
W,548877,548919
W,173834,173851
W,157402,157413
W,796661,796721
W,265759,265788
W,990847,990919
W,537870,537925
W,189989,190067
R,844741,844816
W,661127,661219
W,360942,361037
W,411636,411697
W,228302,228304
W,941357,941425
W,627815,627865
R,249195,249284
R,944945,945037
W,448180,448254
W,508899,508979
W,958004,958021
W,927986,928049
W,252686,252774
R,609689,609698
W,10970,10995
W,386625,386702
R,389262,389350
R,465313,465396
R,710487,710520
R,473725,473777
R,565919,565954
W,190774,190785
W,43121,43213
W,945297,945329
R,984312,984388
W,670889,670948
R,306098,306104
W,133957,134005
W,764068,764073
W,43472,43527
W,631221,631316
W,585883,585892
R,813298,813318
R,700405,700431
R,935515,935614
R,900162,900217
R,585503,585567
R,757692,757773
R,648400,648446
W,458670,458686
W,655207,655255
W,543443,543525
W,812962,812970
W,352320,352365
W,512399,512497
R,118847,118879
W,733753,733755
R,193343,193384
R,311255,311294
W,767550,767621
R,835192,835200
W,354980,355070
W,672318,672374
W,412227,412231
W,190494,190533
R,123366,123401
R,616014,616079
W,456476,456531
R,496031,496039
W,862109,862188
R,262243,262308
W,826573,826607
W,471383,471387
R,625532,625561
W,376687,376703
W,146884,146902
W,640120,640145
W,624716,624810
R,887900,887968
R,240291,240319
W,238187,238210
R,462899,462986
W,564918,564920
W,5638,5677
W,999881,999883
W,510088,510092
W,111903,111964
R,673591,673629
W,436264,436355
W,247959,247973
W,533348,533356
W,658681,658777
R,436035,436082
W,394838,394902
W,581376,581459
R,885039,885076
R,611604,611651
W,40305,40337
W,964119,964130
R,48718,48789
W,421050,421137
W,924564,924635
W,161379,161413
R,590205,590304
W,503563,503656
W,628605,628681
W,753430,753450
R,176898,176956
W,634423,634452
W,682222,682249
W,346878,346892
W,165758,165801
W,76169,76240
W,777795,777849
R,169233,169254
W,525304,525386
W,881872,881945
W,335172,335184
W,854610,854651
W,899217,899251
W,331790,331859
R,984544,984618
W,880493,880592
W,948712,948763
W,995855,995936
W,154015,154016
W,704460,704553
R,696846,696911
R,644300,644398
W,688543,688604
W,793347,793349
R,817364,817412
R,452629,452687
W,486531,486608
R,561645,561727
R,856368,856460
W,827487,827572
R,517140,517201
R,708131,708172
W,134267,134306
W,564942,565033
W,86795,86854
W,506795,506841
W,101806,101889
R,644987,645034
W,541001,541017
R,831604,831619
W,68492,68531
R,556140,556167
W,110874,110888
W,138634,138720
R,136809,136865
W,862036,862092
W,490345,490414
W,559546,559633
R,97533,97534
R,838586,838617
W,495630,495724
W,340872,340880
W,226257,226294
W,758184,758207
W,742388,742436
R,359168,359207
W,778556,778596
W,470969,471034
W,915861,915904
W,400878,400954
R,866514,866562
R,445987,446022
W,186941,187036
W,109975,110014
W,513535,513633
W,565894,565956
W,502222,502271
W,683922,683932
W,890978,891001
R,984169,984226
W,93479,93499
W,113109,113188
W,233734,233739
W,4507,4519
W,934945,934965
W,197706,197707
R,846108,846115
W,234301,234393
W,807381,807425
R,765348,765409
W,582811,582881
W,677179,677243
W,92051,92145
W,272871,272940
W,658851,658889
W,660027,660047
W,120342,120353
W,124548,124637
W,454903,454937
W,377233,377289
R,821976,822000
R,480552,480645
W,723413,723414
W,764207,764252
R,253217,253265
W,283522,283587
W,929545,929641
W,87557,87587
R,673163,673257
W,36685,36772
W,765748,765795
W,411469,411489
W,787046,787126
W,887667,887735
W,723927,723946
W,712576,712635
W,633541,633603
W,570736,570758
W,242969,243059
R,555819,555839
W,134170,134214
W,223998,224066
W,757241,757284
W,988367,988455
W,685447,685464
W,356534,356578
W,663233,663317
W,146585,146660
W,953845,953885
W,540596,540685
W,21279,21300
W,585474,585561
W,210468,210469
W,136382,136446
R,380150,380204
R,970034,970083
W,419344,419419
R,745022,745098
W,967972,967975
R,512649,512665
W,593517,593545
W,219529,219568
R,339773,339855
W,88978,88994
W,563563,563570
W,479441,479473
W,24292,24335
W,962136,962212
R,118906,118949
W,271994,272033
R,373741,373821
W,824495,824549
W,552236,552252
W,21954,22040
W,344043,344142
R,417654,417733
W,570504,570556
W,586200,586249
W,781897,781932
W,707390,707489
W,961871,961911
R,745295,745330
W,972833,972868
W,852271,852293
W,983627,983655
W,769589,769598
W,308361,308431
R,35109,35170
W,114659,114730
W,512710,512745
W,414618,414671
W,80373,80470
W,174135,174159
W,698733,698737
W,638433,638460
W,661209,661241
W,979237,979242
R,849413,849482
W,597150,597228
W,582428,582454
W,808570,808619
W,122884,122922
W,231013,231093
W,238490,238521
R,904143,904239
R,753894,753947
W,246534,246562
R,470721,470814
W,709169,709254
R,249217,249239
R,145298,145353
W,27252,27276
W,417370,417458
W,243349,243405
R,581420,581437
W,987624,987654
W,795012,795086
R,789982,790066
R,167810,167861
R,533218,533267
W,85962,85964
W,81742,81838
R,745696,745741
W,412453,412488
R,726196,726285
R,242671,242692
R,854200,854251
W,446255,446300
W,761397,761411
R,509686,509688
W,666848,666885
R,501750,501819
W,479448,479521
W,199608,199648
R,440372,440420
W,808720,808811
W,637860,637898
W,695539,695589
R,757145,757229
W,216385,216436
W,807725,807777
W,777603,777654
W,475856,475890
R,456208,456273
W,729508,729604
R,68773,68793
R,256354,256433
R,873579,873673
W,173587,173683
W,811776,811777
W,16491,16552
W,831261,831292
W,393048,393098
W,354718,354776
R,699491,699568
R,531693,531728
R,920851,920871
W,178814,178880
W,505633,505692
R,861210,861300
W,897412,897416
W,930832,930882
W,331743,331834
W,619125,619196
W,138175,138272
W,274388,274485
R,330585,330674
R,804153,804169
W,258944,259015
W,421278,421294
W,766285,766353
W,774245,774257
W,838725,838799
W,686445,686455
W,262228,262306
R,509078,509132
W,40898,40900
W,138496,138509
W,977702,977790
W,819798,819807
R,579206,579304
R,412421,412513
W,599082,599122
W,703349,703390
R,955714,955812
R,836829,836916
R,941429,941442
W,955546,955629
W,287809,287835
R,8994,9057
R,773852,773859
W,284657,284734
R,507303,507396
W,332220,332294
R,145361,145419
W,373017,373043
R,485182,485236
W,315528,315566
R,480035,480078
W,219325,219389
R,511441,511456
W,155895,155934
W,664257,664309
W,352234,352300
W,402125,402206
W,904744,904791
W,777203,777207
W,977193,977227
R,249770,249778
W,435210,435272
R,518682,518694
R,358696,358790
W,269262,269310
W,946974,946975
W,236158,236223
W,887139,887207
R,784480,784496
W,738778,738831
R,164891,164930
W,878697,878745
W,707190,707289
W,976159,976177
W,578391,578488
W,865265,865328
R,391441,391478
W,211370,211466
W,865869,865957
W,238167,238201
W,322054,322069
W,550392,550446
W,114741,114833
W,691829,691889
W,709911,709920
W,210290,210329
W,353949,353990
W,43328,43423
R,163555,163611
W,501474,501543
W,314182,314249
W,873635,873674
W,115035,115041
W,762908,762969
W,308879,308969
W,481715,481737
W,726189,726288
W,91247,91346
W,582524,582557
W,596621,596631
W,20197,20276
W,730115,730125
W,391396,391409
W,942294,942386
R,864428,864448
R,908711,908770
W,130098,130121
R,303489,303562
W,78438,78527
W,974064,974083
W,17196,17250
R,126197,126278
W,898434,898504
W,866481,866560
R,4071,4086
R,577482,577483
W,484967,484972
W,219989,220007
W,881216,881239
R,733998,734065
W,349801,349828
W,969035,969057
W,65477,65515
W,908477,908487
W,715706,715797
W,422555,422644
R,761367,761385
W,440494,440527
W,344323,344409
W,383957,383970
R,541086,541102
W,616700,616752
W,415861,415908
R,87726,87779
R,673488,673563
W,201512,201536
W,406493,406581
R,525636,525658
R,924710,924720
W,195309,195367
W,431637,431677
W,262095,262175
W,602863,602866
W,768860,768881
W,974719,974763
R,212040,212041
W,471840,471900
W,290019,290052
W,664281,664352
W,88682,88695
R,612604,612669
R,136096,136188
W,17829,17858
R,633354,633428
W,507876,507908
R,359494,359575
W,994702,994754
R,725657,725695
W,440876,440905
W,526715,526798
W,155346,155361
W,264874,264895
W,139297,139388
R,936908,936992
W,470197,470206
R,926727,926737
W,42727,42813
R,589345,589392
W,585843,585913
W,162475,162537
W,581174,581247
W,954640,954705
W,13158,13173
W,766911,766926
W,154347,154423
R,620614,620621
W,269532,269579
W,578318,578417
R,141359,141456
W,332857,332921
R,22173,22203
R,776149,776208
W,872605,872627
W,874723,874799
W,519272,519369
W,715729,715794
W,924009,924039
W,635686,635710
W,903272,903303
W,449940,449979
R,51970,52047
W,622006,622048
R,568949,569001
W,7523,7534
W,257098,257146
W,515388,515402
R,950486,950504
W,338889,338960
W,109268,109272
W,622034,622126
W,779362,779375
W,249964,250040
W,441407,441476
W,849072,849113
W,986454,986510
W,96061,96156
R,700791,700856
R,637071,637081
R,840913,840973
W,526840,526896
R,135,150
R,753086,753131
W,374486,374553
W,545859,545952
W,103254,103265
W,312470,312482
W,888819,888830
W,740488,740513
R,684012,684057
R,257833,257916
W,704633,704690
W,16332,16345
R,630329,630367
W,383841,383887
W,559747,559784
W,806239,806298
W,602474,602503
W,472902,472987
R,880587,880659
W,272816,272833
R,900082,900115
W,474268,474347
R,675604,675607
R,729216,729298
W,816380,816475
W,551720,551724
W,466995,467090
R,11911,11968
W,992019,992085
W,693487,693581
R,278941,278949
W,477176,477250
W,2875,2937
W,866949,867026
R,703957,704027
W,38889,38924
W,380966,381030
W,771377,771406
W,553795,553858
W,673346,673362
W,431538,431634
W,973990,974089
W,586193,586253
W,369675,369717
R,646305,646322
R,439151,439195
W,226757,226790
W,624904,624920
R,497111,497118
W,943173,943177
W,178987,179052
W,918204,918248
W,289440,289484
W,37860,37908
W,106612,106624
R,282826,282905
W,32307,32389
W,461306,461312
W,828953,828975
R,633595,633650
R,876068,876110
R,925778,925815
R,58001,58005
W,874960,875046
W,81248,81262
R,560711,560790
R,65320,65397
W,820701,820794
W,115131,115203
W,501411,501499
W,138197,138234
W,511446,511454
R,35096,35184
W,729178,729277
W,528629,528662
R,546611,546701
W,693455,693471
R,777390,777427
R,352902,352939
W,143123,143197
R,652482,652496
R,489552,489600
W,965822,965903
W,172192,172257
R,323515,323613
R,793229,793244
W,189519,189531
W,242959,243039
W,957421,957498
W,557326,557330
W,394080,394176
W,270171,270251
W,46675,46773
R,995752,995817
W,678325,678348
W,932084,932170
W,253394,253486
R,633928,633945
W,566919,566978
R,813518,813586
W,30045,30106
W,889836,889860
W,197929,198025
W,753083,753172
W,546740,546785
W,334754,334836
W,771383,771385
W,479894,479984
W,733804,733868
W,724920,724983
W,764195,764197
W,188193,188268
W,392305,392321
W,999443,999525
R,642937,642959
R,932720,932810
R,911086,911161
R,154223,154241
W,902823,902865
R,424344,424390
R,315121,315146
W,607921,607924
W,513741,513791
W,731006,731082
R,965396,965438
R,798336,798407
W,492820,492901
W,349681,349728
W,744091,744161
R,185019,185078
R,355747,355778
